Frame,F1 (Head Tilt),F2 (Slouch),Class
935,-1.02,1.4900000000000002,sit up straight
936,-0.62,1.5,sit up straight
937,-0.21,1.48,sit up straight
938,-0.18,1.4900000000000002,sit up straight
939,0.28,1.48,sit up straight
940,0.15,1.4900000000000002,sit up straight
941,0.42,1.5099999999999998,sit up straight
942,0.31,1.5099999999999998,sit up straight
943,0.73,1.5299999999999998,sit up straight
944,0.67,1.54,sit up straight
945,1.0,1.5499999999999998,sit up straight
946,0.95,1.5499999999999998,sit up straight
947,0.92,1.5499999999999998,sit up straight
948,1.3,1.56,sit up straight
949,1.66,1.5699999999999998,sit up straight
950,1.58,1.5699999999999998,sit up straight
951,1.8,1.5899999999999999,sit up straight
952,1.78,1.5899999999999999,sit up straight
953,1.91,1.6099999999999999,sit up straight
954,1.84,1.63,sit up straight
955,1.71,1.6800000000000002,straighten head
956,1.61,1.67,straighten head
957,1.66,1.6600000000000001,straighten head
958,1.63,1.65,straighten head
959,1.6,1.65,straighten head
960,1.56,1.6400000000000001,straighten head
961,1.49,1.6400000000000001,sit up straight
962,1.45,1.65,straighten head
963,1.43,1.6400000000000001,straighten head
964,1.38,1.6400000000000001,sit up straight
965,1.29,1.6400000000000001,sit up straight
966,1.31,1.63,sit up straight
967,1.25,1.63,sit up straight
968,1.35,1.6099999999999999,sit up straight
969,1.13,1.63,looks good
970,1.17,1.63,sit up straight
971,1.15,1.63,sit up straight
972,0.94,1.62,looks good
973,0.72,1.62,looks good
974,0.86,1.62,looks good
975,0.66,1.6099999999999999,looks good
976,0.77,1.6099999999999999,looks good
977,0.64,1.6,looks good
978,0.75,1.5899999999999999,looks good
979,0.56,1.58,sit up straight
980,0.67,1.5899999999999999,sit up straight
981,0.66,1.56,sit up straight
982,0.7,1.56,sit up straight
983,0.73,1.56,sit up straight
984,0.49,1.54,sit up straight
985,0.43,1.5299999999999998,sit up straight
986,0.49,1.52,sit up straight
987,0.33,1.5099999999999998,sit up straight
988,0.31,1.5099999999999998,sit up straight
989,0.22,1.5099999999999998,sit up straight
990,0.22,1.5099999999999998,sit up straight
991,0.12,1.52,sit up straight
992,0.22,1.5099999999999998,sit up straight
993,0.19,1.5099999999999998,sit up straight
994,0.19,1.5,sit up straight
995,0.08,1.5,sit up straight
996,0.03,1.5,sit up straight
997,-0.01,1.5,sit up straight
998,-0.03,1.5,sit up straight
999,-0.13,1.5,sit up straight
1000,-0.15,1.5,sit up straight
1001,-0.19,1.5,sit up straight
1002,-0.16,1.5,sit up straight
1003,-0.21,1.5099999999999998,sit up straight
1004,-0.24,1.5099999999999998,sit up straight
1005,-0.22,1.5099999999999998,sit up straight
1006,-0.29,1.5099999999999998,sit up straight
1007,-0.3,1.5099999999999998,sit up straight
1008,-0.32,1.52,sit up straight
1009,-0.4,1.54,sit up straight
1010,-0.3,1.54,sit up straight
1011,-0.24,1.54,sit up straight
1012,-0.18,1.54,sit up straight
1013,-0.16,1.54,sit up straight
1014,-0.19,1.54,sit up straight
1015,-0.1,1.54,sit up straight
1016,-0.12,1.54,sit up straight
1017,-0.14,1.54,sit up straight
1018,0.04,1.52,sit up straight
1019,-0.01,1.5299999999999998,sit up straight
1020,0.12,1.5,sit up straight
1021,0.15,1.48,sit up straight
1022,0.02,1.4900000000000002,sit up straight
1023,0.1,1.46,sit up straight
1024,0.16,1.4700000000000002,sit up straight
1025,0.19,1.4300000000000002,sit up straight
1026,0.22,1.4300000000000002,sit up straight
1027,0.13,1.4,sit up straight
1028,0.23,1.4100000000000001,sit up straight
1029,0.22,1.4100000000000001,sit up straight
1030,0.17,1.4,sit up straight
1031,0.18,1.4100000000000001,sit up straight
1032,-0.03,1.3900000000000001,sit up straight
1033,-0.19,1.4100000000000001,sit up straight
1034,-0.19,1.42,sit up straight
1035,-0.4,1.4300000000000002,sit up straight
1036,-0.38,1.4300000000000002,sit up straight
1037,-0.51,1.44,sit up straight
1038,-0.53,1.4500000000000002,sit up straight
1039,-0.63,1.44,sit up straight
1040,-0.6,1.4500000000000002,sit up straight
1041,-0.64,1.4500000000000002,sit up straight
1042,-0.68,1.4500000000000002,sit up straight
1043,-0.71,1.4500000000000002,sit up straight
1044,-0.74,1.46,sit up straight
1045,-0.84,1.46,sit up straight
1046,-0.81,1.46,sit up straight
1047,-0.89,1.4700000000000002,sit up straight
1048,-0.87,1.4700000000000002,sit up straight
1049,-0.88,1.4700000000000002,sit up straight
1050,-0.89,1.4700000000000002,sit up straight
1051,-0.87,1.4700000000000002,sit up straight
1052,-0.81,1.4700000000000002,sit up straight
1053,-0.77,1.4700000000000002,sit up straight
1054,-0.75,1.4700000000000002,sit up straight
1055,-0.75,1.4700000000000002,sit up straight
1056,-0.71,1.4700000000000002,sit up straight
1057,-0.69,1.4700000000000002,sit up straight
1058,-0.63,1.46,sit up straight
1059,-0.6,1.46,sit up straight
1060,-0.64,1.4700000000000002,sit up straight
1061,-0.62,1.4700000000000002,sit up straight
1062,-0.57,1.46,sit up straight
1063,-0.57,1.46,sit up straight
1064,-0.59,1.4700000000000002,sit up straight
1065,-0.59,1.4700000000000002,sit up straight
1066,-0.57,1.48,sit up straight
1067,-0.57,1.48,sit up straight
1068,-0.58,1.4900000000000002,sit up straight
1069,-0.52,1.4900000000000002,sit up straight
1070,-0.47,1.5,sit up straight
1071,-0.47,1.5099999999999998,sit up straight
1072,-0.47,1.5099999999999998,sit up straight
1073,-0.43,1.5099999999999998,sit up straight
1074,-0.41,1.5,sit up straight
1075,-0.41,1.5,sit up straight
1076,-0.42,1.5099999999999998,sit up straight
1077,-0.41,1.5,sit up straight
1078,-0.39,1.5099999999999998,sit up straight
1079,-0.37,1.5099999999999998,sit up straight
1080,-0.38,1.52,sit up straight
1081,-0.35,1.52,sit up straight
1082,-0.36,1.52,sit up straight
1083,-0.34,1.52,sit up straight
1084,-0.33,1.52,sit up straight
1085,-0.33,1.52,sit up straight
1086,-0.33,1.52,sit up straight
1087,-0.33,1.52,sit up straight
1088,-0.34,1.52,sit up straight
1089,-0.35,1.5299999999999998,sit up straight
1090,-0.3,1.5299999999999998,sit up straight
1091,-0.32,1.54,sit up straight
1092,-0.34,1.54,sit up straight
1093,-0.35,1.5299999999999998,sit up straight
1094,-0.35,1.5299999999999998,sit up straight
1095,-0.37,1.54,looks good
1096,-0.35,1.54,sit up straight
1097,-0.42,1.54,looks good
1098,-0.41,1.54,looks good
1099,-0.43,1.5499999999999998,looks good
1100,-0.38,1.5499999999999998,looks good
1101,-0.42,1.54,sit up straight
1102,-0.46,1.54,sit up straight
1103,-0.46,1.54,sit up straight
1104,-0.5,1.54,sit up straight
1105,-0.54,1.5299999999999998,sit up straight
1106,-0.5,1.5299999999999998,sit up straight
1107,-0.56,1.5299999999999998,sit up straight
1108,-0.53,1.5299999999999998,sit up straight
1109,-0.59,1.5299999999999998,sit up straight
1110,-0.59,1.5299999999999998,sit up straight
1111,-0.58,1.5299999999999998,sit up straight
1112,-0.55,1.5299999999999998,sit up straight
1113,-0.55,1.5299999999999998,sit up straight
1114,-0.6,1.5299999999999998,sit up straight
1115,-0.57,1.5299999999999998,sit up straight
1116,-0.53,1.5299999999999998,sit up straight
1117,-0.49,1.54,sit up straight
1118,-0.52,1.5299999999999998,sit up straight
1119,-0.54,1.5299999999999998,sit up straight
1120,-0.57,1.54,sit up straight
1121,-0.57,1.54,sit up straight
1122,-0.53,1.54,looks good
1123,-0.53,1.54,looks good
1124,-0.51,1.54,looks good
1125,-0.49,1.54,looks good
1126,-0.53,1.5499999999999998,looks good
1127,-0.57,1.54,looks good
1128,-0.57,1.54,looks good
1129,-0.57,1.5499999999999998,looks good
1130,-0.57,1.5499999999999998,looks good
1131,-0.56,1.5499999999999998,looks good
1132,-0.59,1.5499999999999998,looks good
1133,-0.58,1.5499999999999998,looks good
1134,-0.59,1.5499999999999998,looks good
1135,-0.63,1.56,looks good
1136,-0.62,1.56,looks good
1137,-0.67,1.5499999999999998,looks good
1138,-0.71,1.56,looks good
1139,-0.76,1.5499999999999998,looks good
1140,-0.75,1.5499999999999998,sit up straight
1141,-0.8,1.54,sit up straight
1142,-0.8,1.54,sit up straight
1143,-0.83,1.54,sit up straight
1144,-0.85,1.54,sit up straight
1145,-0.85,1.54,sit up straight
1146,-0.86,1.54,sit up straight
1147,-0.89,1.54,sit up straight
1148,-0.89,1.54,sit up straight
1149,-0.9,1.54,sit up straight
1150,-0.86,1.54,sit up straight
1151,-0.75,1.56,looks good
1152,-0.61,1.56,looks good
1153,-0.52,1.58,looks good
1154,-0.48,1.58,looks good
1155,-0.45,1.58,looks good
1156,-0.45,1.58,looks good
1157,-0.35,1.58,looks good
1158,-0.34,1.58,looks good
1159,-0.2,1.58,looks good
1160,-0.22,1.58,looks good
1161,-0.19,1.5899999999999999,looks good
1162,-0.23,1.6,looks good
1163,-0.25,1.6099999999999999,looks good
1164,-0.23,1.6099999999999999,looks good
1165,-0.25,1.62,looks good
1166,-0.25,1.62,looks good
1167,-0.29,1.6099999999999999,looks good
1168,-0.29,1.6099999999999999,looks good
1169,-0.36,1.6,looks good
1170,-0.4,1.5899999999999999,looks good
1171,-0.48,1.58,looks good
1172,-0.53,1.58,looks good
1173,-0.64,1.5699999999999998,looks good
1174,-0.67,1.56,looks good
1175,-0.71,1.5499999999999998,looks good
1176,-0.71,1.5499999999999998,looks good
1177,-0.68,1.5499999999999998,looks good
1178,-0.64,1.54,looks good
1179,-0.62,1.54,looks good
1180,-0.62,1.54,looks good
1181,-0.51,1.5499999999999998,looks good
1182,-0.49,1.5499999999999998,looks good
1183,-0.45,1.5499999999999998,looks good
1184,-0.4,1.56,looks good
1185,-0.43,1.5499999999999998,looks good
1186,-0.36,1.5499999999999998,looks good
1187,-0.36,1.56,looks good
1188,-0.37,1.56,looks good
1189,-0.35,1.5499999999999998,looks good
1190,-0.35,1.5499999999999998,looks good
1191,-0.42,1.5499999999999998,looks good
1192,-0.42,1.5499999999999998,looks good
1193,-0.57,1.56,looks good
1194,-0.64,1.56,looks good
1195,-0.65,1.56,looks good
1196,-0.65,1.56,looks good
1197,-0.7,1.56,looks good
1198,-0.68,1.5699999999999998,looks good
1199,-0.64,1.56,looks good
1200,-0.63,1.56,looks good
1201,-0.66,1.56,looks good
1202,-0.64,1.56,looks good
1203,-0.63,1.5499999999999998,looks good
1204,-0.63,1.5499999999999998,looks good
1205,-0.59,1.56,looks good
1206,-0.61,1.5699999999999998,looks good
1207,-0.57,1.5699999999999998,looks good
1208,-0.49,1.5699999999999998,looks good
1209,-0.45,1.56,looks good
1210,-0.48,1.5499999999999998,looks good
1211,-0.48,1.5499999999999998,looks good
1212,-0.48,1.5499999999999998,looks good
1213,-0.54,1.5499999999999998,looks good
1214,-0.58,1.5499999999999998,looks good
1215,-0.57,1.5499999999999998,looks good
1216,-0.62,1.5499999999999998,looks good
1217,-0.58,1.5499999999999998,looks good
1218,-0.54,1.5499999999999998,looks good
1219,-0.57,1.5499999999999998,looks good
1220,-0.54,1.5499999999999998,looks good
1221,-0.59,1.56,looks good
1222,-0.62,1.54,looks good
1223,-0.6,1.54,sit up straight
1224,-0.62,1.5299999999999998,sit up straight
1225,-0.59,1.52,sit up straight
1226,-0.59,1.52,sit up straight
1227,-0.51,1.5299999999999998,sit up straight
1228,-0.51,1.52,sit up straight
1229,-0.56,1.52,sit up straight
1230,-0.52,1.5099999999999998,sit up straight
1231,-0.53,1.52,sit up straight
1232,-0.53,1.5099999999999998,sit up straight
1233,-0.52,1.5099999999999998,sit up straight
1234,-0.56,1.5099999999999998,sit up straight
1235,-0.57,1.5099999999999998,sit up straight
1236,-0.59,1.5099999999999998,sit up straight
1237,-0.57,1.5099999999999998,sit up straight
1238,-0.54,1.5099999999999998,sit up straight
1239,-0.53,1.5099999999999998,sit up straight
1240,-0.53,1.52,sit up straight
1241,-0.47,1.52,sit up straight
1242,-0.43,1.52,sit up straight
1243,-0.38,1.5299999999999998,sit up straight
1244,-0.35,1.52,sit up straight
1245,-0.33,1.52,sit up straight
1246,-0.36,1.52,sit up straight
1247,-0.37,1.5299999999999998,sit up straight
1248,-0.37,1.5299999999999998,sit up straight
1249,-0.42,1.52,sit up straight
1250,-0.47,1.52,sit up straight
1251,-0.47,1.52,sit up straight
1252,-0.49,1.52,sit up straight
1253,-0.51,1.5099999999999998,sit up straight
1254,-0.54,1.5099999999999998,sit up straight
1255,-0.55,1.52,sit up straight
1256,-0.55,1.52,sit up straight
1257,-0.57,1.5099999999999998,sit up straight
1258,-0.54,1.5099999999999998,sit up straight
1259,-0.52,1.5099999999999998,sit up straight
1260,-0.49,1.5,sit up straight
1261,-0.41,1.5,sit up straight
1262,-0.41,1.5,sit up straight
1263,-0.41,1.5099999999999998,sit up straight
1264,-0.41,1.5099999999999998,sit up straight
1265,-0.44,1.5099999999999998,sit up straight
1266,-0.43,1.5,sit up straight
1267,-0.42,1.5,sit up straight
1268,-0.52,1.5,sit up straight
1269,-0.5,1.4900000000000002,sit up straight
1270,-0.49,1.5,sit up straight
1271,-0.52,1.5,sit up straight
1272,-0.61,1.4900000000000002,sit up straight
1273,-0.59,1.4900000000000002,sit up straight
1274,-0.61,1.4900000000000002,sit up straight
1275,-0.59,1.5,sit up straight
1276,-0.59,1.5,sit up straight
1277,-0.54,1.5,sit up straight
1278,-0.54,1.5,sit up straight
1279,-0.42,1.5,sit up straight
1280,-0.33,1.5099999999999998,sit up straight
1281,-0.2,1.52,sit up straight
1282,-0.2,1.5299999999999998,sit up straight
1283,-0.22,1.5299999999999998,sit up straight
1284,-0.27,1.5299999999999998,sit up straight
1285,-0.2,1.54,sit up straight
1286,-0.2,1.54,sit up straight
1287,-0.12,1.5499999999999998,sit up straight
1288,-0.1,1.54,sit up straight
1289,-0.07,1.5499999999999998,sit up straight
1290,-0.07,1.5499999999999998,sit up straight
1291,0.04,1.5499999999999998,sit up straight
1292,0.0,1.5499999999999998,sit up straight
1293,-0.02,1.5499999999999998,sit up straight
1294,-0.07,1.5499999999999998,sit up straight
1295,-0.07,1.5499999999999998,sit up straight
1296,-0.14,1.54,sit up straight
1297,-0.27,1.54,sit up straight
1298,-0.38,1.5299999999999998,sit up straight
1299,-0.36,1.54,sit up straight
1300,-0.41,1.54,sit up straight
1301,-0.39,1.54,looks good
1302,-0.41,1.5499999999999998,looks good
1303,-0.37,1.56,looks good
1304,-0.31,1.56,looks good
1305,-0.3,1.5699999999999998,looks good
1306,-0.33,1.5699999999999998,looks good
1307,-0.24,1.58,looks good
1308,-0.19,1.58,looks good
1309,-0.12,1.5899999999999999,looks good
1310,-0.07,1.5899999999999999,looks good
1311,0.01,1.5899999999999999,looks good
1312,0.09,1.58,looks good
1313,0.07,1.58,looks good
1314,0.11,1.5899999999999999,looks good
1315,0.06,1.6,looks good
1316,0.01,1.6099999999999999,looks good
1317,0.0,1.6099999999999999,looks good
1318,0.04,1.62,looks good
1319,0.08,1.6099999999999999,looks good
1320,0.12,1.62,looks good
1321,0.09,1.6099999999999999,looks good
1322,0.04,1.6099999999999999,looks good
1323,0.02,1.6,looks good
1324,-0.02,1.5899999999999999,looks good
1325,-0.15,1.5899999999999999,looks good
1326,-0.2,1.58,looks good
1327,-0.24,1.5899999999999999,looks good
1328,-0.24,1.58,looks good
1329,-0.26,1.5699999999999998,looks good
1330,-0.23,1.5699999999999998,looks good
1331,-0.2,1.56,looks good
1332,-0.24,1.56,looks good
1333,-0.23,1.56,looks good
1334,-0.19,1.5699999999999998,looks good
1335,-0.17,1.5699999999999998,looks good
1336,-0.12,1.58,looks good
1337,-0.14,1.58,looks good
1338,-0.14,1.58,looks good
1339,-0.15,1.58,looks good
1340,-0.14,1.58,looks good
1341,-0.13,1.58,looks good
1342,-0.13,1.58,looks good
1343,-0.17,1.58,looks good
1344,-0.17,1.58,looks good
1345,-0.15,1.5699999999999998,looks good
1346,-0.15,1.5699999999999998,looks good
1347,-0.24,1.56,looks good
1348,-0.21,1.56,looks good
1349,-0.3,1.5499999999999998,looks good
1350,-0.34,1.54,sit up straight
1351,-0.35,1.54,sit up straight
1352,-0.3,1.54,sit up straight
1353,-0.3,1.5499999999999998,sit up straight
1354,-0.28,1.5499999999999998,looks good
1355,-0.34,1.54,sit up straight
1356,-0.35,1.54,sit up straight
1357,-0.33,1.54,sit up straight
1358,-0.32,1.5499999999999998,looks good
1359,-0.36,1.56,looks good
1360,-0.39,1.5699999999999998,looks good
1361,-0.46,1.58,looks good
1362,-0.49,1.58,looks good
1363,-0.49,1.5899999999999999,looks good
1364,-0.48,1.5899999999999999,looks good
1365,-0.51,1.5899999999999999,looks good
1366,-0.51,1.6,looks good
1367,-0.51,1.6,looks good
1368,-0.49,1.6,looks good
1369,-0.46,1.6,looks good
1370,-0.46,1.6,looks good
1371,-0.49,1.58,looks good
1372,-0.51,1.5699999999999998,looks good
1373,-0.42,1.56,looks good
1374,-0.46,1.5499999999999998,looks good
1375,-0.46,1.5499999999999998,looks good
1376,-0.42,1.56,looks good
1377,-0.42,1.56,looks good
1378,-0.42,1.56,looks good
1379,-0.43,1.56,looks good
1380,-0.42,1.56,looks good
1381,-0.42,1.56,looks good
1382,-0.42,1.56,looks good
1383,-0.45,1.56,looks good
1384,-0.42,1.56,looks good
1385,-0.42,1.56,looks good
1386,-0.42,1.56,looks good
1387,-0.44,1.56,looks good
1388,-0.38,1.56,looks good
1389,-0.36,1.56,looks good
1390,-0.35,1.56,looks good
1391,-0.35,1.56,looks good
1392,-0.36,1.56,looks good
1393,-0.33,1.56,looks good
1394,-0.32,1.56,looks good
1395,-0.33,1.56,looks good
1396,-0.33,1.56,looks good
